Date,Time,Current  (A),Voltage  (mV),     P = I* V
4/13/2022,1:45:24,2.88,6.21,17.8848
4/13/2022,1:46:26,2.99,6.14,18.3586
4/13/2022,1:47:29,2.98,6,17.88
4/13/2022,1:48:31,3.08,5.85,18.018
4/13/2022,1:49:34,2.81,5.86,16.4666
4/13/2022,1:50:36,3.15,5.95,18.7425
4/13/2022,1:51:39,2.8,6,16.8
4/13/2022,1:52:41,2.7,5.77,15.579
4/13/2022,1:53:44,2.75,6.16,16.94
4/13/2022,1:54:47,2.92,5.89,17.1988
4/13/2022,1:55:49,3.02,6.03,18.2106
4/13/2022,1:56:52,3.02,5.93,17.9086
4/13/2022,1:57:54,2.96,5.8,17.168
4/13/2022,1:58:57,2.98,6,17.88
4/13/2022,2:00:00,2.78,5.91,16.4298
4/13/2022,2:01:02,2.71,6.12,16.5852
4/13/2022,2:02:04,3,6.04,18.12
4/13/2022,2:03:07,2.74,5.98,16.3852
4/13/2022,2:04:10,3.03,5.81,17.6043
4/13/2022,2:05:12,3.09,6.06,18.7254
4/13/2022,2:06:15,3,6.04,18.12
4/13/2022,2:07:17,2.68,6.15,16.482
4/13/2022,2:08:20,2.65,6.09,16.1385
4/13/2022,2:09:22,3.09,6,18.54
4/13/2022,2:10:25,2.76,6.06,16.7256
4/13/2022,2:11:27,3.14,5.99,18.8086
4/13/2022,2:12:30,3.1,5.85,18.135
4/13/2022,2:13:32,2.82,5.88,16.5816
4/13/2022,2:14:35,3.04,6.04,18.3616
4/13/2022,2:15:40,3.04,6,18.24
4/13/2022,2:16:42,2.71,6.14,16.6394
4/13/2022,2:17:45,3.01,6.13,18.4513
4/13/2022,2:18:47,3.15,5.99,18.8685
4/13/2022,2:19:50,3.13,5.98,18.7174
4/13/2022,2:20:52,2.86,5.95,17.017
4/13/2022,2:21:55,3.01,6.18,18.6018
4/13/2022,2:22:57,2.89,5.88,16.9932
4/13/2022,2:24:00,3.01,6.03,18.1503
4/13/2022,2:25:02,2.96,6.2,18.352
4/13/2022,2:26:05,2.81,5.94,16.6914
4/13/2022,2:27:07,3.1,5.86,18.166
4/13/2022,2:28:10,2.87,6.15,17.6505
4/13/2022,2:29:12,2.65,6.18,16.377
4/13/2022,2:30:15,2.82,5.86,16.5252
4/13/2022,2:31:17,2.89,6.18,17.8602
4/13/2022,2:32:20,2.78,6.07,16.8746
4/13/2022,2:33:22,2.75,5.9,16.225
4/13/2022,2:34:24,2.88,5.89,16.9632
4/13/2022,2:35:27,3.03,6.01,18.2103
4/13/2022,2:36:29,2.92,6.15,17.958
4/13/2022,2:37:32,3.02,5.81,17.5462
4/13/2022,2:38:34,2.87,5.87,16.8469
4/13/2022,2:39:37,2.87,6.19,17.7653
4/13/2022,2:40:40,3,6,18
4/13/2022,2:41:42,3.08,5.76,17.7408
4/13/2022,2:42:45,2.8,6.14,17.192
4/13/2022,2:43:47,3.06,5.94,18.1764
4/13/2022,2:44:50,3.06,6.19,18.9414
4/13/2022,2:45:52,3.1,5.91,18.321
4/13/2022,2:46:55,2.74,6.09,16.6866
4/13/2022,2:47:58,3,5.93,17.79
4/13/2022,2:49:00,2.98,5.79,17.2542
4/13/2022,2:50:03,3.06,5.78,17.6868
4/13/2022,2:51:05,2.85,5.91,16.8435
4/13/2022,2:52:08,2.73,6.07,16.5711
4/13/2022,2:53:10,3.03,5.8,17.574
4/13/2022,2:54:13,2.84,6.09,17.2956
4/13/2022,2:55:15,3.1,6.21,19.251
4/13/2022,2:56:18,2.98,6.21,18.5058
4/13/2022,2:57:20,2.66,6.16,16.3856
4/13/2022,2:58:23,2.89,5.85,16.9065
4/13/2022,2:59:25,3.02,6.19,18.6938
4/13/2022,3:00:28,2.75,5.85,16.0875
4/13/2022,3:01:30,3.03,5.89,17.8467
4/13/2022,3:02:33,2.86,5.97,17.0742
4/13/2022,3:03:35,2.89,6.14,17.7446
4/13/2022,3:04:38,3.03,6.09,18.4527
4/13/2022,3:05:41,2.7,5.81,15.687
4/13/2022,3:06:43,2.71,6.18,16.7478
4/13/2022,3:07:46,2.66,6.03,16.0398
4/13/2022,3:08:48,3.05,6.22,18.971
4/13/2022,3:09:51,2.67,6.01,16.0467
4/13/2022,3:10:53,3.02,6.12,18.4824
4/13/2022,3:11:56,2.72,6,16.32
4/13/2022,3:12:59,2.76,5.76,15.8976
4/13/2022,3:14:02,2.66,6.02,16.0132
4/13/2022,3:15:04,2.76,5.93,16.3668
4/13/2022,3:16:06,3.14,5.85,18.369
4/13/2022,3:17:09,3,6.13,18.39
4/13/2022,3:18:11,3.04,6.17,18.7568
4/13/2022,3:19:14,2.84,6.14,17.4376
4/13/2022,3:20:16,2.67,6.21,16.5807
4/13/2022,3:21:19,2.97,5.94,17.6418
4/13/2022,3:22:21,2.79,6.08,16.9632
4/13/2022,3:23:25,2.78,6.12,17.0136
4/13/2022,3:24:27,3.03,5.82,17.6346
4/13/2022,3:25:30,2.83,5.86,16.5838
4/13/2022,3:26:32,3.14,5.77,18.1178
4/13/2022,3:27:35,2.82,5.77,16.2714
4/13/2022,3:28:38,2.97,6.14,18.2358
4/13/2022,3:29:40,2.67,5.83,15.5661
4/13/2022,3:30:43,2.79,5.82,16.2378
4/13/2022,3:31:46,3.1,5.76,17.856
4/13/2022,3:32:49,3.01,5.83,17.5483
4/13/2022,3:33:51,2.96,6.12,18.1152
4/13/2022,3:34:54,3.01,5.77,17.3677
4/13/2022,3:35:56,2.68,6.16,16.5088
4/13/2022,3:36:59,2.92,6.17,18.0164
4/13/2022,3:38:02,3.1,6,18.6
4/13/2022,3:39:04,3.15,6.12,19.278
4/13/2022,3:40:06,2.65,5.79,15.3435
4/13/2022,3:41:09,2.87,6.15,17.6505
4/13/2022,3:42:12,3.04,6.02,18.3008
4/13/2022,3:43:14,2.91,6.19,18.0129
4/13/2022,3:44:17,2.91,6.12,17.8092
4/13/2022,3:45:20,3.02,6,18.12
4/13/2022,3:46:22,3.04,6.22,18.9088
4/13/2022,3:47:25,2.68,5.98,16.0264
4/13/2022,3:48:28,3.14,6.22,19.5308
4/13/2022,3:49:30,2.92,6.18,18.0456
4/13/2022,3:50:32,2.9,6.07,17.603
4/13/2022,3:51:35,3.08,6.07,18.6956
4/13/2022,3:52:37,2.71,5.98,16.2058
4/13/2022,3:53:40,2.66,5.92,15.7472
4/13/2022,3:54:43,3.05,6.16,18.788
4/13/2022,3:55:45,2.95,6.19,18.2605
4/13/2022,3:56:48,2.8,5.93,16.604
4/13/2022,3:57:50,3.01,6.04,18.1804
4/13/2022,3:58:53,2.81,6.22,17.4782
4/13/2022,3:59:57,2.77,6.06,16.7862
4/13/2022,4:00:59,3.01,5.79,17.4279
4/13/2022,4:02:02,3.02,6.12,18.4824
4/13/2022,4:03:04,2.66,5.89,15.6674
4/13/2022,4:04:07,2.99,6.19,18.5081
4/13/2022,4:05:09,3.09,5.97,18.4473
4/13/2022,4:06:12,2.95,6.16,18.172
4/13/2022,4:07:14,3.08,5.79,17.8332
4/13/2022,4:08:17,2.94,6.01,17.6694
4/13/2022,4:09:19,2.65,5.99,15.8735
4/13/2022,4:10:22,2.81,6.24,17.5344
4/13/2022,4:11:25,2.89,5.9,17.051
4/13/2022,4:12:27,2.86,6.12,17.5032
4/13/2022,4:13:30,2.97,6,17.82
4/13/2022,4:14:33,2.87,5.83,16.7321
4/13/2022,4:15:35,3.13,5.91,18.4983
4/13/2022,4:16:38,2.85,5.93,16.9005
4/13/2022,4:17:41,2.86,5.97,17.0742
4/13/2022,4:18:43,2.91,5.8,16.878
4/13/2022,4:19:47,3,6.03,18.09
4/13/2022,4:20:49,2.98,5.96,17.7608
4/13/2022,4:21:52,2.78,5.95,16.541
4/13/2022,4:22:54,2.97,5.91,17.5527
4/13/2022,4:23:57,2.73,6.06,16.5438
4/13/2022,4:25:00,2.95,6.03,17.7885
4/13/2022,4:26:02,3.12,5.92,18.4704
4/13/2022,4:27:05,2.96,5.93,17.5528
4/13/2022,4:28:07,3.16,5.8,18.328
4/13/2022,4:29:10,2.66,5.89,15.6674
4/13/2022,4:30:12,3,6.1,18.3
4/13/2022,4:31:15,2.67,6.15,16.4205
4/13/2022,4:32:17,2.7,6.22,16.794
4/13/2022,4:33:20,2.85,6.24,17.784
4/13/2022,4:34:22,2.67,6.11,16.3137
4/13/2022,4:35:25,2.68,5.98,16.0264
4/13/2022,4:36:27,2.86,5.84,16.7024
4/13/2022,4:37:30,2.96,5.85,17.316
4/13/2022,4:38:32,2.89,6.09,17.6001
4/13/2022,4:39:35,3.01,5.84,17.5784
4/13/2022,4:40:38,2.81,6.05,17.0005
4/13/2022,4:41:41,2.85,6.15,17.5275
4/13/2022,4:42:43,2.69,6.11,16.4359
4/13/2022,4:43:46,3.05,6,18.3
4/13/2022,4:44:48,2.72,6.17,16.7824
4/13/2022,4:45:51,3.09,5.78,17.8602
4/13/2022,4:46:54,2.67,5.99,15.9933
4/13/2022,4:47:56,3.15,6.04,19.026
4/13/2022,4:48:58,2.7,5.92,15.984
4/13/2022,4:50:01,2.72,6.04,16.4288
4/13/2022,4:51:04,2.71,6.11,16.5581
4/13/2022,4:52:07,3.16,5.77,18.2332
4/13/2022,4:53:09,2.79,6.04,16.8516
4/13/2022,4:54:12,2.73,6.21,16.9533
4/13/2022,4:55:14,2.95,6.06,17.877
4/13/2022,4:56:17,2.72,6.17,16.7824
4/13/2022,4:57:20,2.77,6.14,17.0078
4/13/2022,4:58:22,2.88,6.2,17.856
4/13/2022,4:59:25,2.87,6.23,17.8801
4/13/2022,5:00:27,3.03,6.08,18.4224
4/13/2022,5:01:30,3.05,5.78,17.629
4/13/2022,5:02:32,2.85,6.06,17.271
4/13/2022,5:03:35,3,5.88,17.64
4/13/2022,5:04:37,3.01,5.79,17.4279
4/13/2022,5:05:40,3.06,5.9,18.054
4/13/2022,5:06:43,2.97,5.84,17.3448
4/13/2022,5:07:46,2.78,6.04,16.7912
4/13/2022,5:08:49,2.81,6.18,17.3658
4/13/2022,5:09:51,3.15,6.21,19.5615
4/13/2022,5:10:54,2.8,6.1,17.08
4/13/2022,5:11:57,2.8,6.21,17.388
4/13/2022,5:12:59,2.99,6.14,18.3586
4/13/2022,5:14:02,2.89,5.86,16.9354
4/13/2022,5:15:04,3.01,6.05,18.2105
4/13/2022,5:16:07,3.12,6.11,19.0632
4/13/2022,5:17:09,2.73,6.17,16.8441
4/13/2022,5:18:12,3.06,5.82,17.8092
4/13/2022,5:19:14,2.74,5.86,16.0564
4/13/2022,5:20:17,2.84,6.1,17.324
4/13/2022,5:21:19,2.84,5.8,16.472
4/13/2022,5:22:22,2.93,6.16,18.0488
4/13/2022,5:23:25,3.16,5.84,18.4544
4/13/2022,5:24:27,3,5.93,17.79
4/13/2022,5:25:30,2.74,5.9,16.166
4/13/2022,5:26:33,3.15,5.9,18.585
4/13/2022,5:27:36,2.7,6.23,16.821
4/14/2022,5:28:38,3.17,6.11,19.3687
4/14/2022,5:29:41,3.03,6.1,18.483
4/14/2022,5:30:44,3.14,6.17,19.3738
4/14/2022,5:31:46,2.71,5.79,15.6909
4/14/2022,5:32:49,2.75,5.76,15.84
4/14/2022,5:33:51,3,5.98,17.94
4/14/2022,5:34:54,2.78,6.21,17.2638
4/14/2022,5:35:56,2.82,5.89,16.6098
4/14/2022,5:36:58,2.66,6.18,16.4388
4/14/2022,5:38:01,2.83,6.08,17.2064
4/14/2022,5:39:03,3.05,5.77,17.5985
4/14/2022,5:40:06,2.83,5.8,16.414
4/14/2022,5:41:08,3.06,6,18.36
4/14/2022,5:42:11,3.03,6.02,18.2406
4/14/2022,5:43:14,2.79,5.93,16.5447
4/14/2022,5:44:16,2.79,5.95,16.6005
4/14/2022,5:45:20,2.73,6.13,16.7349
4/14/2022,5:46:22,2.75,6.06,16.665
4/14/2022,5:47:25,2.96,5.95,17.612
4/14/2022,5:48:28,3.13,5.88,18.4044
4/14/2022,5:49:30,2.72,5.98,16.2656
4/14/2022,5:50:33,2.69,5.81,15.6289
4/14/2022,5:51:35,2.96,5.79,17.1384
4/14/2022,5:52:38,2.94,5.82,17.1108
4/14/2022,5:53:40,2.7,6.23,16.821
4/14/2022,5:54:43,2.77,5.82,16.1214
4/14/2022,5:55:45,2.74,6.07,16.6318
4/14/2022,5:56:48,2.67,5.83,15.5661
4/14/2022,5:57:50,2.73,5.77,15.7521
4/14/2022,5:58:53,2.76,5.98,16.5048
4/14/2022,5:59:55,3.12,5.77,18.0024
4/14/2022,6:00:58,3.08,6.08,18.7264
4/14/2022,6:02:00,2.92,6.19,18.0748
4/14/2022,6:03:03,2.79,5.94,16.5726
4/14/2022,6:04:06,2.91,5.84,16.9944
4/14/2022,6:05:08,3.09,5.99,18.5091
4/14/2022,6:06:11,2.86,5.85,16.731
4/14/2022,6:07:13,2.66,5.85,15.561
4/14/2022,6:08:16,2.94,5.8,17.052
4/14/2022,6:09:19,2.72,6.24,16.9728
4/14/2022,6:10:21,2.92,5.77,16.8484
4/14/2022,6:11:23,2.74,5.86,16.0564
4/14/2022,6:12:26,2.75,6.13,16.8575
4/14/2022,6:13:28,2.75,5.88,16.17
4/14/2022,6:14:31,2.66,5.93,15.7738
4/14/2022,6:15:34,3.12,5.8,18.096
4/14/2022,6:16:37,3.1,6.2,19.22
4/14/2022,6:17:39,2.78,6.16,17.1248
4/14/2022,6:18:42,2.66,5.81,15.4546
4/14/2022,6:19:45,2.88,5.8,16.704
4/14/2022,6:20:47,3.09,5.94,18.3546
4/14/2022,6:21:50,2.96,6.19,18.3224
4/14/2022,6:22:52,3.08,6.02,18.5416
4/14/2022,6:23:55,2.79,5.83,16.2657
4/14/2022,6:24:57,2.87,6.08,17.4496
4/14/2022,6:26:00,2.65,6.02,15.953
4/14/2022,6:27:02,2.81,6.07,17.0567
4/14/2022,6:28:05,2.94,5.95,17.493
4/14/2022,6:29:07,2.74,5.94,16.2756
4/14/2022,6:30:10,2.89,5.91,17.0799
4/14/2022,6:31:12,3.17,5.83,18.4811
4/14/2022,6:32:15,2.68,5.89,15.7852
4/14/2022,6:33:18,2.81,6.01,16.8881
4/14/2022,6:34:21,3,5.81,17.43
4/14/2022,6:35:23,2.76,6.01,16.5876
4/14/2022,6:36:26,2.94,6.19,18.1986
4/14/2022,6:37:30,3,5.94,17.82
4/14/2022,6:38:32,2.81,5.95,16.7195
4/14/2022,6:39:35,2.82,5.88,16.5816
4/14/2022,6:40:37,2.76,6.03,16.6428
4/14/2022,6:41:40,2.89,6,17.34
4/14/2022,6:42:43,2.74,5.77,15.8098
4/14/2022,6:43:45,2.89,6.12,17.6868
4/14/2022,6:44:48,2.86,5.95,17.017
4/14/2022,6:45:51,2.68,5.83,15.6244
4/14/2022,6:46:54,2.69,5.89,15.8441
4/14/2022,6:47:57,3.13,6.17,19.3121
4/14/2022,6:48:59,2.8,6.19,17.332
4/14/2022,6:50:01,2.75,6.05,16.6375
4/14/2022,6:51:04,3.05,6.25,19.0625
4/14/2022,6:52:06,2.84,6.2,17.608
4/14/2022,6:53:09,2.75,6.16,16.94
4/14/2022,6:54:13,2.69,6.05,16.2745
4/14/2022,6:56:10,2.79,5.76,16.0704
4/14/2022,6:57:13,3.07,6.23,19.1261
4/14/2022,6:58:15,2.66,6.01,15.9866
4/14/2022,6:59:18,2.98,5.83,17.3734
4/14/2022,7:00:20,3.17,6.16,19.5272
4/14/2022,7:01:23,3.15,5.99,18.8685
4/14/2022,7:02:26,3.09,5.86,18.1074
4/14/2022,7:03:28,2.86,6.13,17.5318
4/14/2022,7:04:31,2.92,6.11,17.8412
4/14/2022,7:05:34,2.66,5.89,15.6674
4/14/2022,7:06:36,3.07,5.97,18.3279
4/14/2022,7:07:39,3.06,5.76,17.6256
4/14/2022,7:08:42,3.11,6.17,19.1887
4/14/2022,7:09:44,2.69,6.02,16.1938
4/14/2022,7:10:47,3.12,6.21,19.3752
4/14/2022,7:11:50,3.05,6.22,18.971
4/14/2022,7:12:52,3.09,5.76,17.7984
4/14/2022,7:13:55,2.83,5.87,16.6121
4/14/2022,7:14:58,2.81,5.88,16.5228
4/14/2022,7:16:00,2.74,6.13,16.7962
4/14/2022,7:17:03,2.99,6.12,18.2988
4/14/2022,7:18:05,3.04,5.92,17.9968
4/14/2022,7:19:08,2.65,6.24,16.536
4/14/2022,7:20:10,3.16,5.98,18.8968
4/14/2022,7:21:13,2.81,6.21,17.4501
4/14/2022,7:22:16,2.8,5.99,16.772
4/14/2022,7:23:18,2.65,6.13,16.2445
4/14/2022,7:24:21,2.8,5.9,16.52
4/14/2022,7:25:24,2.68,6.13,16.4284
4/14/2022,7:26:26,2.96,6.09,18.0264
4/14/2022,7:27:29,2.99,5.84,17.4616
4/14/2022,7:28:32,2.99,5.97,17.8503
4/14/2022,7:29:34,3.17,5.83,18.4811
4/14/2022,7:30:37,3.06,6.17,18.8802
4/14/2022,7:31:39,2.96,5.96,17.6416
4/14/2022,7:32:42,2.83,6.23,17.6309
4/14/2022,7:33:44,2.92,6.11,17.8412
4/14/2022,7:34:47,2.79,5.82,16.2378
4/14/2022,7:35:49,2.79,6.21,17.3259
4/14/2022,7:36:52,2.75,5.81,15.9775
4/14/2022,7:37:55,2.84,5.88,16.6992
4/14/2022,7:38:57,2.86,6,17.16
4/14/2022,7:40:00,2.84,5.95,16.898
4/14/2022,7:41:02,3.01,5.85,17.6085
4/14/2022,7:42:05,2.69,6.17,16.5973
4/14/2022,7:43:07,2.98,6.17,18.3866
4/14/2022,7:44:10,2.84,5.79,16.4436
4/14/2022,7:45:13,2.92,6.04,17.6368
4/14/2022,7:46:15,2.69,5.95,16.0055
4/14/2022,7:47:17,2.65,6.23,16.5095
4/14/2022,7:48:20,2.8,5.79,16.212
4/14/2022,7:49:23,3.1,5.81,18.011
4/14/2022,7:50:25,2.65,5.76,15.264
4/14/2022,7:51:28,2.96,5.78,17.1088
4/14/2022,7:52:30,2.97,5.89,17.4933
4/14/2022,7:53:33,2.69,5.95,16.0055
4/14/2022,7:54:36,2.97,6.16,18.2952
4/14/2022,7:55:38,3.1,6.1,18.91
4/14/2022,7:56:41,2.85,5.96,16.986
4/14/2022,7:57:43,2.76,6.17,17.0292
4/14/2022,7:58:46,3.02,5.79,17.4858
4/14/2022,7:59:48,3.09,6.13,18.9417
4/14/2022,8:00:51,2.76,5.95,16.422
4/14/2022,8:01:53,2.74,5.92,16.2208
4/14/2022,8:02:56,2.67,6.2,16.554
4/14/2022,8:03:59,2.65,6.16,16.324
4/14/2022,8:05:01,3.05,5.98,18.239
4/14/2022,8:06:03,3.03,5.83,17.6649
4/14/2022,8:07:06,2.96,5.82,17.2272
4/14/2022,8:08:08,2.93,5.94,17.4042
4/14/2022,8:09:11,2.96,6.17,18.2632
4/14/2022,8:10:14,2.83,5.77,16.3291
4/14/2022,8:11:16,3.04,5.85,17.784
4/14/2022,8:12:18,2.81,5.86,16.4666
4/14/2022,8:13:21,2.85,5.82,16.587
4/14/2022,8:14:24,3.12,5.79,18.0648
4/14/2022,8:15:26,2.9,6.19,17.951
4/14/2022,8:16:29,2.91,5.91,17.1981
4/14/2022,8:17:32,2.7,5.92,15.984
4/14/2022,8:18:34,2.75,5.98,16.445
4/14/2022,8:19:37,2.97,5.86,17.4042
4/14/2022,8:20:39,3.15,5.93,18.6795
4/14/2022,8:21:42,2.95,6.07,17.9065
4/14/2022,8:22:44,2.84,5.81,16.5004
4/14/2022,8:23:47,3.08,6.22,19.1576
4/14/2022,8:24:49,2.89,6.08,17.5712
4/14/2022,8:25:52,2.74,5.85,16.029
4/14/2022,8:26:55,2.96,5.86,17.3456
4/14/2022,8:27:58,3.16,5.87,18.5492
4/14/2022,8:29:00,3.11,5.91,18.3801
4/14/2022,8:30:03,3.13,5.76,18.0288
4/14/2022,8:31:05,3.04,6.04,18.3616
4/14/2022,8:32:08,2.82,5.99,16.8918
4/14/2022,8:33:10,2.82,5.99,16.8918
4/14/2022,8:34:13,3.04,6.17,18.7568
4/14/2022,8:35:16,3.04,5.93,18.0272
4/14/2022,8:36:18,3.11,5.77,17.9447
4/14/2022,8:37:20,3.08,5.99,18.4492
4/14/2022,8:38:23,2.81,6.08,17.0848
4/14/2022,8:39:25,2.89,6.19,17.8891
4/14/2022,8:40:29,2.93,5.91,17.3163
4/14/2022,8:41:31,2.7,5.86,15.822
4/14/2022,8:42:34,2.79,5.84,16.2936
4/14/2022,8:43:36,3,6.14,18.42
4/14/2022,8:44:39,2.9,5.92,17.168
4/14/2022,8:45:42,2.65,6.04,16.006
4/14/2022,8:46:45,3.1,5.97,18.507
4/14/2022,8:47:48,2.66,5.95,15.827
4/14/2022,8:48:50,2.76,6.16,17.0016
4/14/2022,8:49:53,2.83,6.23,17.6309
4/14/2022,8:50:56,2.78,5.99,16.6522
4/14/2022,8:51:58,3.11,6.12,19.0332
4/14/2022,8:53:01,3.12,5.85,18.252
4/14/2022,8:54:03,2.85,6.06,17.271
4/14/2022,8:55:06,3.12,6.01,18.7512
4/14/2022,8:56:09,2.77,5.77,15.9829
4/14/2022,8:57:11,2.7,5.79,15.633
4/14/2022,8:58:14,2.67,6.23,16.6341
4/14/2022,8:59:16,2.74,5.81,15.9194
4/14/2022,9:00:19,2.72,5.85,15.912
4/14/2022,9:01:22,3.04,6.06,18.4224
4/14/2022,9:02:24,2.98,6.13,18.2674
4/14/2022,9:03:27,2.97,5.89,17.4933
4/14/2022,9:04:30,2.72,6.12,16.6464
4/14/2022,9:05:32,3.03,6.01,18.2103
4/14/2022,9:06:35,2.7,5.95,16.065
4/14/2022,9:07:38,2.72,6.01,16.3472
4/14/2022,9:08:40,2.86,6.23,17.8178
4/14/2022,9:09:43,2.98,5.88,17.5224
4/14/2022,9:10:46,2.87,6.09,17.4783
4/14/2022,9:11:48,2.83,6.1,17.263
4/14/2022,9:12:51,2.76,5.77,15.9252
4/14/2022,9:13:53,2.8,6.13,17.164
4/14/2022,9:14:56,3.13,5.78,18.0914
4/14/2022,9:15:58,2.86,5.82,16.6452
4/14/2022,9:17:01,2.7,5.96,16.092
4/14/2022,9:18:03,2.71,5.83,15.7993
4/14/2022,9:19:06,2.79,5.86,16.3494
4/14/2022,9:20:08,3.08,5.92,18.2336
4/14/2022,9:21:11,2.77,6.12,16.9524
4/14/2022,9:22:14,2.82,6.18,17.4276
4/14/2022,9:23:16,3.02,5.96,17.9992
4/14/2022,9:24:19,2.96,5.85,17.316
4/14/2022,9:25:21,3.16,5.82,18.3912
4/14/2022,9:26:24,2.8,6.11,17.108
4/14/2022,9:27:27,3.02,5.97,18.0294
4/14/2022,9:28:29,2.67,6.16,16.4472
4/14/2022,9:29:31,2.7,6.06,16.362
4/14/2022,9:30:34,2.66,5.77,15.3482
4/14/2022,9:31:36,2.7,6.17,16.659
4/14/2022,9:32:39,2.99,5.94,17.7606
4/14/2022,9:33:42,3.02,6.13,18.5126
4/14/2022,9:34:44,2.83,6.1,17.263
4/14/2022,9:35:47,3.02,5.95,17.969
4/14/2022,9:36:49,2.72,5.91,16.0752
4/14/2022,9:37:52,2.83,5.78,16.3574
4/14/2022,9:38:54,2.94,6.12,17.9928
4/14/2022,9:39:57,2.9,6.23,18.067
4/14/2022,9:40:59,3.15,5.92,18.648
4/14/2022,9:42:02,3.03,5.97,18.0891
4/14/2022,9:43:05,3.17,6.1,19.337
4/14/2022,9:44:07,2.8,5.86,16.408
4/14/2022,9:45:10,3.04,5.94,18.0576
4/14/2022,9:46:12,2.75,6.11,16.8025
4/14/2022,9:47:15,2.98,6.19,18.4462
4/14/2022,9:48:18,2.72,6.08,16.5376
4/14/2022,9:49:20,2.86,6.06,17.3316
4/14/2022,9:50:23,2.78,5.96,16.5688
4/14/2022,9:51:25,2.9,6.14,17.806
4/14/2022,9:52:28,3.07,6.03,18.5121
4/14/2022,9:53:31,3,6.03,18.09
4/14/2022,9:54:33,2.96,5.76,17.0496
4/14/2022,9:55:36,3,5.81,17.43
4/14/2022,9:56:38,2.95,5.85,17.2575
4/14/2022,9:57:41,2.88,6.21,17.8848
4/14/2022,9:58:43,3.14,5.97,18.7458
4/14/2022,9:59:46,3.04,6.18,18.7872
4/14/2022,10:00:48,3.1,5.93,18.383
4/14/2022,10:01:51,2.81,5.87,16.4947
4/14/2022,10:02:53,2.95,6.15,18.1425
4/14/2022,10:03:56,2.77,6.23,17.2571
4/14/2022,10:04:58,2.69,6.09,16.3821
4/14/2022,10:06:01,2.66,5.81,15.4546
4/14/2022,10:07:03,3.11,5.84,18.1624
4/14/2022,10:08:06,2.93,6.19,18.1367
4/14/2022,10:09:09,2.72,6.06,16.4832
4/14/2022,10:10:11,2.82,6.17,17.3994
4/14/2022,10:11:14,2.97,6.18,18.3546
4/14/2022,10:12:16,2.87,5.99,17.1913
4/14/2022,10:13:19,2.85,5.96,16.986
4/14/2022,10:14:22,3.1,5.83,18.073
4/14/2022,10:15:24,3.16,5.91,18.6756
4/14/2022,10:16:26,2.97,6.04,17.9388
4/14/2022,10:17:29,2.98,5.88,17.5224
4/14/2022,10:18:32,2.85,5.93,16.9005
4/14/2022,10:19:35,3.04,6,18.24
4/14/2022,10:20:37,2.68,5.87,15.7316
4/14/2022,10:21:40,3.06,5.91,18.0846
4/14/2022,10:22:42,3.13,6.01,18.8113
4/14/2022,10:23:45,3.02,5.79,17.4858
4/14/2022,10:24:48,3.03,6.08,18.4224
4/14/2022,10:25:51,2.78,5.78,16.0684
4/14/2022,10:26:54,2.94,5.8,17.052
4/14/2022,10:27:57,2.83,6.16,17.4328
4/14/2022,10:28:59,2.73,6.22,16.9806
4/14/2022,10:30:02,3.13,6.15,19.2495
4/14/2022,10:31:04,3.14,5.77,18.1178
4/14/2022,10:32:07,3.12,5.8,18.096
4/14/2022,10:33:09,2.69,5.9,15.871
4/14/2022,10:34:12,2.7,6.09,16.443
4/14/2022,10:35:15,2.81,5.84,16.4104
4/14/2022,10:36:17,2.98,5.96,17.7608
4/14/2022,10:37:20,2.88,6.24,17.9712
4/14/2022,10:38:23,2.73,6.03,16.4619
4/14/2022,10:39:25,3.11,6.23,19.3753
4/14/2022,10:40:28,3.06,6,18.36
4/14/2022,10:41:30,3.01,5.8,17.458
4/14/2022,10:42:32,2.69,6.16,16.5704
4/14/2022,10:43:35,2.7,6.22,16.794
4/14/2022,10:44:38,2.71,5.99,16.2329
4/14/2022,10:45:40,3.06,6.12,18.7272
4/14/2022,10:46:43,3.06,6.01,18.3906
4/14/2022,10:47:45,2.88,6.12,17.6256
4/14/2022,10:48:48,2.66,6.03,16.0398
4/14/2022,10:49:50,2.94,6.17,18.1398
4/14/2022,10:50:53,2.86,6.1,17.446
4/14/2022,10:51:56,3.04,6.21,18.8784
4/14/2022,10:52:59,2.8,5.93,16.604
4/14/2022,10:54:01,3.11,5.77,17.9447
4/14/2022,10:55:04,2.86,5.77,16.5022
4/14/2022,10:56:07,2.68,5.89,15.7852
4/14/2022,10:57:09,2.67,6.1,16.287
4/14/2022,10:58:11,2.97,6.04,17.9388
4/14/2022,10:59:14,2.88,5.84,16.8192
4/14/2022,11:00:16,2.84,5.93,16.8412
4/14/2022,11:01:19,2.72,5.77,15.6944
4/14/2022,11:02:21,2.92,6.2,18.104
4/14/2022,11:03:24,2.89,5.95,17.1955
4/14/2022,11:04:26,2.86,6.24,17.8464
4/14/2022,11:05:29,3,6.03,18.09
4/14/2022,11:06:32,2.77,5.8,16.066
4/14/2022,11:07:34,2.85,5.87,16.7295
4/14/2022,11:08:36,2.98,6.17,18.3866
4/14/2022,11:09:39,2.8,5.9,16.52
4/14/2022,11:10:42,3.08,6.18,19.0344
4/14/2022,11:11:45,3.13,5.84,18.2792
4/14/2022,11:12:47,2.72,5.93,16.1296
4/14/2022,11:13:49,3,6.12,18.36
4/14/2022,11:14:52,2.72,5.79,15.7488
